method,n_sim,time,epsilon,kl_sigma2,kl_joint,K,K_outliers,include_osum,seed
permABC-SMC,1702945.848375451,384.90702219388106,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1688082.1428571425,380.8020907214709,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1667640.8450704226,375.4576052998153,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1647767.361111111,370.2611982822418,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1617360.544217687,362.7259023740989,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1604212.1212121216,359.0886309893445,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1586039.8671096344,354.33718322519445,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1578696.3696369638,352.01717528572965,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1556142.857142857,346.32055380127645,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1549158.0645161292,344.1037013453822,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1542262.8205128205,341.9154133934241,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1530580.9523809524,338.6771107098413,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1528734.17721519,337.62248011329507,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1522097.4842767296,335.51538747811463,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1515543.75,333.43546096235514,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1513772.5856697818,332.41574753110655,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1507331.2693498451,330.37425619160797,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1496365.0306748464,327.35104952121804,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1490128.0487804876,325.3717938937791,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1479483.3836858007,322.439362383321,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1469029.9401197603,319.5587584001575,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1463104.1666666665,317.6723041704723,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1457248.520710059,315.80911003626306,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1451461.7647058822,313.9681343821918,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1449982.4046920822,313.06429790261905,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1448511.6959064326,312.16475022466557,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1451280.7017543858,312.1801714102427,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1445595.9302325584,310.3805129957754,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1431701.1494252875,306.82780492579803,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1422162.393162393,304.2730222740065,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1404848.3146067418,300.01606844114457,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1399645.2513966481,298.35585728703927,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1394500.0000000002,296.7141166660521,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1397130.5555555557,296.72918028301666,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1395883.6565096953,295.92125917735854,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1390801.652892562,294.30564812720644,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1385775.3424657534,292.7077991015291,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1388369.8630136987,292.72224814924476,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1379625.0000000002,290.35025294060296,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1371021.5633423182,288.0178717911404,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1369881.7204301076,287.25998113232276,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1361448.0,284.97612355550126,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1349577.8364116095,281.982394824871,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1348518.4210526315,281.25465364832627,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1347464.5669291338,280.53025088598093,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1349950.1312335958,280.5463847212904,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1345373.368146214,279.09591991658624,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1344335.9375,278.38300668324035,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1339823.8341968912,276.95482725306493,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1338808.7855297157,276.25365094004985,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1334359.8971722366,274.84767164240156,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1329956.5217391306,273.45551923107917,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1322233.502538071,271.3879571650839,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1321283.5443037974,270.71483587916896,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1317012.5944584385,269.36460081816324,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1319397.98488665,269.37901024854455,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1321783.3753148613,269.39234589449404,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1320841.7085427134,268.7290122461079,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1316605.0,267.3986210823059,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1312410.4477611938,266.08363031154835,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1298614.2506142508,262.8276553728071,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1297752.4509803923,262.1969325869691,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1300073.5294117646,262.21023456138727,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1296041.463414634,260.9440458402401,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1298351.219512195,260.95754925797627,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1294347.0873786407,259.7056477104576,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1296645.6310679612,259.72045775756095,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1292669.082125604,258.47938417812475,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1282564.5933014355,256.0188427210995,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1284830.14354067,256.03159546281734,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1287095.6937799042,256.04529212536426,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1289361.2440191386,256.05811496670736,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1288544.1527446304,255.45991932293117,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1284672.2090261283,254.25960510756795,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1283872.037914692,253.66987049297134,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1280049.5283018867,252.48623689952888,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1282283.0188679246,252.49896178830343,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1278485.9154929577,251.32636357920828,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1271752.913752914,249.5812293532845,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1268048.7238979118,248.43558095170837,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1270245.939675174,248.44769474525185,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1269497.6851851852,247.8853816787402,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1271689.8148148148,247.89774776608854,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1268011.5207373272,246.76741364364798,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1267273.5632183908,246.21216384843848,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1263640.7322654463,245.10112474384786,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1265807.7803203661,245.11351604483494,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1267974.828375286,245.12632370540697,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1267242.00913242,244.57870403381244,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1269404.1095890412,244.59085518911004,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1257214.4469525958,241.84273153072556,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1253692.1348314607,240.76763428998797,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1247410.7142857143,239.16752380984173,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1243971.1111111112,238.11610590087042,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1240561.9469026546,237.07433176779108,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1237182.8193832599,236.04166749290434,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1231133.4792122538,234.50439649285582,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1230513.1004366812,234.0042933366184,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1229895.4248366014,233.5066399543114,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1229280.4347826084,233.0109383489774,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1228668.1127982647,232.51762286701327,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1217517.1673819744,230.0341922326149,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1216937.9014989294,229.55354942244176,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1218965.73875803,229.56518925231836,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1220993.5760171306,229.57656794492897,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1217805.970149254,228.60907184035545,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1217229.7872340428,228.13438146672354,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1216656.050955414,227.66190048489096,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1213513.742071882,226.71068725323832,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1212951.476793249,226.24395879512093,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1212391.5789473683,225.77907140631424,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1211834.0336134455,225.31722691379673,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1211278.8259958073,224.85684761211309,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1213264.1509433964,224.86848471299658,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1212707.1129707114,224.4099713519029,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1214688.2845188286,224.42116443083378,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1211600.0,223.49719365437826,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1208537.3443983404,222.58119741416078,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1207995.8592132505,222.1319854382896,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1209956.5217391306,222.1430395947727,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1204436.2139917698,220.782838927375,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1201440.5737704916,219.88939699090895,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1200920.2453987729,219.45148545540184,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1197957.2301425661,218.56976543570244,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1197447.1544715448,218.13665248029602,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1196939.1480730223,217.7052096953015,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1198860.0405679513,217.71583494259912,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1193518.1451612902,216.411008637759,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1190626.5060240964,215.55301410606108,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1192528.1124497992,215.56398346720928,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189652.0,214.71383953094482,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1191546.0,214.72570412158967,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1188685.2589641435,213.88131517813025,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1188204.7713717693,213.46668483722755,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1187726.1904761903,213.05382921109123,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1187249.504950495,212.6427106337972,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189124.7524752475,212.65338836329997,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1191000.0,212.66406170212394,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1190517.7865612644,212.25459439010012,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1192389.3280632407,212.26598764125535,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1191905.325443787,211.85816213694315,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189082.5147347741,211.0367876373246,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1190943.025540275,211.04768556789705,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1192803.5363457762,211.05904366037933,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1192321.5686274508,210.65625534338108,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1191841.4872798435,210.25503066654542,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189040.9356725146,209.446185699448,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1188570.0389105056,209.0503996216369,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1185798.449612403,208.25077491675236,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1187633.7209302327,208.26136088648508,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1187168.2785299807,207.8689814766786,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189000.0,207.88005108528947,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1186242.7745664741,207.09017905656083,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1183506.717850288,206.3059014001872,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1178538.1679389314,205.13561932185223,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1175857.4144486692,204.36635953391914,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1175423.1499051233,203.99029530881702,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1177220.1138519922,204.00120080987685,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1179017.0777988613,204.01125015298595,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1178577.6515151516,203.6361217273004,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1171496.2406015038,202.11549430413353,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1173276.3157894737,202.12611986282178,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1172851.7823639775,201.75776380982677,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170237.3831775698,201.01382088438368,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1172007.4766355138,201.0240056358765,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1171587.6865671643,200.65986244980968,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1166823.7476808904,199.55350607357127,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162112.546125461,198.45941618799722,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163859.778597786,198.46993612187376,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165607.0110701108,198.4805021998627,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165204.4198895025,198.12546443763577,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164803.3088235294,197.77138097321287,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1166544.1176470588,197.781547969755,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1168284.9264705882,197.79154675848343,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170025.7352941176,197.80248234815457,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1169616.5137614678,197.45067952969754,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1169208.791208791,197.0999969012571,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1168802.5594149905,196.7493783403358,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1168397.810218978,196.4003525728727,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1167994.5355191256,196.05917761234636,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165473.684210526,195.35782642243345,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165077.8985507246,195.01438860012135,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1166793.4782608694,195.02436849086178,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162192.7927927927,193.979862079964,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163899.099099099,193.98992684510375,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161420.1077199283,193.31872388319223,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163120.2872531419,193.328627050458,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162732.9749103943,192.99243846674545,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1160271.4285714284,192.31275796890256,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161962.4999999998,192.32232423765316,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161579.322638146,191.99001285481583,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163267.3796791444,191.99964084302255,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162882.56227758,191.6676831202999,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164567.6156583629,191.67798276049382,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164181.172291297,191.34710612136138,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163796.0992907803,191.01777288085182,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163412.3893805312,190.68999229279243,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165088.4955752215,190.69950679762175,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1166764.6017699116,190.71084043620965,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164319.2239858906,190.04786117577257,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165989.417989418,190.05784284080357,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163555.3602811953,189.39914539953946,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163175.4385964915,189.07639936396953,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162796.8476357271,188.7545566216451,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162419.5804195805,188.43477245394166,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164075.1748251747,188.4443038618648,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159648.695652174,187.47077193467513,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159279.513888889,187.15536290158826,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1156906.5743944638,186.51746882699354,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158544.982698962,186.52766095313237,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1160183.3910034604,186.53831993419823,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161821.7993079587,186.5488245206721,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163460.207612457,186.55819866071528,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163086.3557858379,186.24528615585885,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164721.934369603,186.25484643204845,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162342.512908778,185.62311202851916,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159979.4168096054,184.9961421501984,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159614.7260273972,184.6898039113985,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159251.282051282,184.38366347907956,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158889.0784982936,184.07844239941232,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158528.1090289608,183.77426771329658,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158168.3673469387,183.47073110187944,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159778.9115646258,183.4806858682308,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161389.455782313,183.490020908466,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161025.466893039,183.18820159585042,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158698.815566836,182.57784042664994,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1160301.184433164,182.58927324298273,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161903.5532994925,182.60221180778672,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163505.9221658206,182.61571172530276,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163140.2027027027,182.31841786890416,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162775.7166947725,182.02288100530487,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162412.457912458,181.73489855596114,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164006.734006734,181.74772810454323,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161689.5973154362,181.14986341671656,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163278.523489933,181.16309588787541,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162916.2479061976,180.8705053736816,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162555.1839464887,180.5797380348512,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164138.795986622,180.59056094258926,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161836.6666666665,179.9986885388692,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163415.0,180.007679104805,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163054.9084858568,179.7170313741522,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162696.0132890365,179.42734069602434,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
