method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,M0,K,K_outliers,include_osum,seed
permABC-SMC,815289.5805142084,4.422402204454187,12049980.0,65.36310458183289,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,815328.3783783783,4.41774173362835,12066860.0,65.38257765769958,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,815367.0715249663,4.413013870095113,12083740.0,65.40086555480957,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,816506.0728744939,4.414256928581619,12100620.0,65.41928768157959,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,817645.0742240216,4.415570483033957,12117500.0,65.43875455856323,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,818784.0755735493,4.416782830247351,12134380.0,65.45672154426575,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,818818.0592991915,4.412046886197319,12151260.0,65.47477579116821,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,819955.525606469,4.413420202918451,12168140.0,65.49515581130981,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,821092.9919137467,4.414611444319034,12185020.0,65.51283383369446,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,821123.8223418574,4.4099049645188995,12201900.0,65.53118777275085,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,822259.7577388964,4.411257805445634,12218780.0,65.55129098892212,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,821185.2348993289,4.4006118678406585,12235660.0,65.5691168308258,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,822318.1208053692,4.401844683909576,12252540.0,65.58748579025269,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,822347.1849865952,4.397400646363123,12269420.0,65.6092176437378,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,823478.5522788204,4.405473432336352,12286300.0,65.72966361045837,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,823506.0240963856,4.402410553162356,12303180.0,65.7720136642456,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,824635.8768406961,4.403691358834386,12320060.0,65.79114890098572,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,825765.7295850067,4.404873206433522,12336940.0,65.80880570411682,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,826895.5823293172,4.4061906206879105,12353820.0,65.82848787307739,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,826918.4491978609,4.401557952324975,12370700.0,65.84730696678162,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,826941.2550066755,4.396899599576983,12387580.0,65.86555600166321,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,826964.0,4.392397292455038,12404460.0,65.88595938682556,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,828089.3333333334,4.393633159001669,12421340.0,65.90449738502502,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,828110.51930759,4.38900093898951,12438220.0,65.92279410362244,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,829234.3541944075,4.390336083032478,12455100.0,65.94284796714783,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,829253.9893617021,4.385687030376272,12471980.0,65.96073293685913,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,829273.5723771581,4.381097946192322,12488860.0,65.97933506965637,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,830394.422310757,4.382454525743664,12505740.0,65.99976515769958,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,831515.2722443559,4.383649547419858,12522620.0,66.01776218414307,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,832636.1221779548,4.384840041359424,12539500.0,66.03569102287292,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,833756.9721115538,4.386176087783469,12556380.0,66.05581188201904,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,833770.5570291777,4.381516378185161,12573260.0,66.07326698303223,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,833784.1059602649,4.376922459002362,12590140.0,66.09152913093567,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,834901.9867549669,4.3782583451428945,12607020.0,66.11170101165771,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,836019.8675496689,4.379461916866682,12623900.0,66.12987494468689,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,837137.7483443709,4.380688667297363,12640780.0,66.14839887619019,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,838255.6291390728,4.382018932443581,12657660.0,66.16848587989807,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,839373.5099337748,4.383202451743827,12674540.0,66.18635702133179,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,840491.3907284768,4.384408360285475,12691420.0,66.20456624031067,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,841609.2715231788,4.385716236190291,12708300.0,66.22431516647339,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,842727.1523178809,4.386881550416252,12725180.0,66.2419114112854,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,843845.0331125828,4.388144600470334,12742060.0,66.26098346710205,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,843845.238095238,4.383657517887296,12758940.0,66.28090167045593,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,844961.64021164,4.3848213379975975,12775820.0,66.29849863052368,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,846078.0423280422,4.38652372864819,12792700.0,66.32423877716064,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,846075.2972258916,4.382431097673141,12809580.0,66.35000681877136,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,847190.2245706738,4.383666307482096,12826460.0,66.36870789527893,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,848305.1519154558,4.3849355793377205,12843340.0,66.3879246711731,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,849420.0792602377,4.386187576082298,12860220.0,66.40687990188599,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,850535.0066050198,4.3873162376675925,12877100.0,66.42396783828735,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,851649.9339498018,4.388577682968805,12893980.0,66.4430661201477,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,852764.8612945839,4.3898521987733625,12910860.0,66.46236228942871,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,853879.7886393659,4.3910033951662335,12927740.0,66.47979140281677,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,854994.715984148,4.392283202162506,12944620.0,66.49916768074036,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,856109.64332893,4.393538490154312,12961500.0,66.51817274093628,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,857224.5706737121,4.394695024981681,12978380.0,66.53568267822266,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,858339.4980184941,4.396014263954314,12995260.0,66.55565595626831,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,859454.425363276,4.39727740999572,13012140.0,66.5747799873352,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,860569.3527080581,4.398451912828292,13029020.0,66.59256196022034,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,860547.4934036939,4.394139180397295,13045900.0,66.615149974823,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,861660.9498680739,4.395459100879276,13062780.0,66.63515996932983,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,860503.9473684211,4.385045139413131,13079660.0,66.65268611907959,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,861614.4736842106,4.386273434287624,13096540.0,66.67135620117188,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,861591.3272010513,4.381718193811123,13113420.0,66.6897509098053,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,862700.3942181341,4.382898271788749,13130300.0,66.70771169662476,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,863809.4612352168,4.3841729809514165,13147180.0,66.72711277008057,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,864918.5282522995,4.385411535706689,13164060.0,66.74596357345581,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,864891.0761154856,4.380856458283472,13180940.0,66.76425242424011,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,863731.67539267,4.370702842143193,13197820.0,66.784339427948,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,864836.3874345549,4.37189794647756,13214700.0,66.80260062217712,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,865941.0994764398,4.373103302186696,13231580.0,66.82101845741272,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,867045.8115183245,4.374436558229136,13248460.0,66.84139060974121,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,868150.5235602093,4.375654427793013,13265340.0,66.85999965667725,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,869255.2356020941,4.376851373317978,13282220.0,66.8782889842987,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,870359.9476439789,4.378190246552073,13299100.0,66.89874696731567,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,871464.6596858638,4.379368062418792,13315980.0,66.91674399375916,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,872569.3717277487,4.380591752017355,13332860.0,66.9354419708252,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,872532.0261437908,4.376148367239759,13349740.0,66.95507001876831,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,872494.7780678851,4.371596409820079,13366620.0,66.9728569984436,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,873596.6057441253,4.372803396095494,13383500.0,66.99134802818298,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,874698.4334203656,4.374067683755262,13400380.0,67.01071691513062,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,874658.409387223,4.369513354369839,13417260.0,67.02833485603333,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,875758.8005215124,4.370739422689982,13434140.0,67.04714274406433,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,875717.4479166666,4.366332991048694,13451020.0,67.06687474250793,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,876816.40625,4.367476872478922,13467900.0,67.08444476127625,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,877915.3645833334,4.36869931096832,13484780.0,67.10322141647339,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,879014.3229166666,4.369982207814853,13501660.0,67.12292671203613,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,880113.28125,4.371131490916014,13518540.0,67.14057970046997,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,881212.2395833334,4.372419649735093,13535420.0,67.16036581993103,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,882311.1979166666,4.373694071546197,13552300.0,67.17994093894958,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,883410.15625,4.374833994855483,13569180.0,67.19745016098022,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,883358.9076723017,4.37043368893885,13586060.0,67.21727013587952,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,884456.4369310794,4.371683216218986,13602940.0,67.236487865448,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,884403.8961038962,4.367156632534869,13619820.0,67.25421214103699,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,885500.0,4.368462020700628,13636700.0,67.27431511878967,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,886596.1038961038,4.369674735255055,13653580.0,67.29299092292786,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,886540.8560311284,4.365221860343844,13670460.0,67.31172108650208,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,886485.7512953366,4.360813597323363,13687340.0,67.33096194267273,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,887579.0155440413,4.3619761504039865,13704220.0,67.34891176223755,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,888672.2797927461,4.363161711495157,13721100.0,67.36721682548523,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,888614.489003881,4.358817581063255,13737980.0,67.38731980323792,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,888556.8475452196,4.354397979509615,13754860.0,67.40608072280884,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,889647.2868217054,4.35558557510376,13771740.0,67.4244647026062,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,890737.7260981911,4.356868137684903,13788620.0,67.4443187713623,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,890677.4193548387,4.352442956739856,13805500.0,67.46286582946777,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,891766.4516129032,4.353646509109005,13822380.0,67.48152089118958,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,892855.4838709678,4.354930431612077,13839260.0,67.50142168998718,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,893944.5161290324,4.356127200588103,13856140.0,67.5199716091156,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,893880.1546391752,4.35171285548161,13873020.0,67.53858351707458,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,893815.9588159588,4.347424095968789,13889900.0,67.55897045135498,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,894902.1879021878,4.348562966595898,13906780.0,67.57666850090027,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,895988.4169884169,4.349803617715528,13923660.0,67.59594821929932,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,897074.646074646,4.351180185835947,13940540.0,67.61734008789062,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,895854.9422336329,4.341186929269381,13957420.0,67.63569235801697,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,896938.38254172,4.342386750109847,13974300.0,67.65438556671143,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,896870.5128205128,4.338115682968726,13991180.0,67.67460465431213,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,897952.564102564,4.339247040259532,14008060.0,67.6922538280487,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,897883.4827144685,4.334871747582273,14024940.0,67.71069669723511,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,898964.1485275286,4.336144280036798,14041820.0,67.7305736541748,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,900044.8143405889,4.337304853446657,14058700.0,67.74870181083679,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,901125.480153649,4.338520482926606,14075580.0,67.7676899433136,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,902206.1459667092,4.339784757733802,14092460.0,67.787437915802,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,902131.7135549872,4.335361932549635,14109340.0,67.8050606250763,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,902057.4712643678,4.331022386806678,14126220.0,67.82381057739258,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,903135.3767560665,4.3322569413507885,14143100.0,67.84314370155334,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,903059.9489795918,4.327839977887212,14159980.0,67.86053085327148,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,902984.7133757961,4.323511700721302,14176860.0,67.87913370132446,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,904059.8726114648,4.324780953158238,14193740.0,67.89906096458435,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,905135.0318471337,4.326036507916299,14210620.0,67.91877317428589,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,905057.2519083968,4.321872156691612,14227500.0,67.93983030319214,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,904979.669631512,4.317706694596907,14244380.0,67.96070337295532,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,906052.0965692503,4.318878111421229,14261260.0,67.97914147377014,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,905973.350253807,4.3146832794102306,14278140.0,67.99940848350525,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,907044.4162436547,4.31600161615362,14295020.0,68.02018547058105,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,908115.4822335024,4.317161002134913,14311900.0,68.03845739364624,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,909186.5482233502,4.318405665116866,14328780.0,68.05807328224182,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,910257.6142131978,4.319630071596445,14345660.0,68.07736992835999,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,910173.6375158428,4.315328310953196,14362540.0,68.09588074684143,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,911243.3460076045,4.316586172928224,14379420.0,68.11572980880737,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,912313.0544993662,4.317766737726402,14396300.0,68.13435912132263,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,913382.7629911279,4.318887773424349,14413180.0,68.15204906463623,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,914452.4714828897,4.320138473776659,14430060.0,68.17178511619568,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,915522.1799746514,4.321283593075055,14446940.0,68.18985509872437,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,915431.6455696203,4.316915454743784,14463820.0,68.20726418495178,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,915341.3400758534,4.312728901126442,14480700.0,68.22737121582031,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,916408.3438685209,4.313852226387535,14497580.0,68.2451422214508,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,916316.9191919192,4.309551779067878,14514460.0,68.26330018043518,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,917382.5757575758,4.310843514071571,14531340.0,68.28376126289368,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,917290.0378310214,4.306578951856076,14548220.0,68.30234217643738,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,918354.3505674652,4.307714070828836,14565100.0,68.32034516334534,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,919418.663303909,4.308999637036124,14581980.0,68.34073424339294,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,920482.9760403531,4.3101068703554,14598860.0,68.35829496383667,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,921547.2887767969,4.311266146872714,14615740.0,68.37668108940125,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,922611.6015132407,4.312567271921703,14632620.0,68.39731693267822,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,923675.9142496847,4.313775344574435,14649500.0,68.41647696495056,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,924740.2269861285,4.314941430903623,14666380.0,68.43497109413147,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,925804.5397225723,4.31624974158192,14683260.0,68.45572090148926,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,926868.8524590163,4.317370414132578,14700140.0,68.4734947681427,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,927933.1651954602,4.318560718137108,14717020.0,68.49237298965454,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,928997.4779319041,4.319789009767702,14733900.0,68.51185369491577,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,930061.790668348,4.320894619555671,14750780.0,68.52938866615295,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,931126.1034047918,4.322097145143102,14767660.0,68.5484607219696,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,932190.4161412357,4.323332006062414,14784540.0,68.5680456161499,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,933254.7288776796,4.3244461393897495,14801420.0,68.58571577072144,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
permABC-SMC,934319.0416141234,4.325825644922436,14818300.0,68.60759472846985,0.742639992800464,-1.4561636059075208e-09,466.95598861127047,24.99148362733049,,20,4,True,42
permABC-SMC,934205.289672544,4.321615086394533,14835180.0,68.62724757194519,0.742639992800464,-1.4561636059075208e-09,466.9559886112704,24.99148362733049,,20,4,True,42
